Y,Time,Group
-0.2329003,-1.193204122,0
2.8488459197960685,-1.607748259,1
0.5502089999246669,-0.269792531,0
2.1982803903839576,7.743730290599906,0
4.111044088341962,-4.244358818,1
1.1538856424846298,-3.843563635,0
-0.515597111,-5.921127774,0
1.714019945516011,-2.01357214,0
1.5654052981855109,-5.493065695,0
1.1495227567748367,1.1984730963513375,0
0.1469920487844042,-9.966827416,0
3.8995733493829765,0.3643160771416092,0
1.6166774631745926,7.7232867281457445,0
2.245503973165567,6.755787224114314,0
2.152297292614386,4.934614722,0
2.153583468705634,-9.734463432,1
2.759031441009253,5.605054249880638,0
1.4264387934764862,-1.379531441,0
2.701840907236539,9.271452847531023,0
2.9981074165012753,4.518388563,0
0.9042466418422532,-1.665992117,1
5.891810113836518,6.291214091,1
0.11835870498907375,-1.337126786,0
4.937468932667264,4.501085751551635,1
-0.465163303,-6.097260312,0
2.3478615008729986,-6.537035482,0
1.340781979036706,-1.622290656,0
5.377056561493039,3.410077834411908,1
4.000115979574966,5.364085058391172,0
4.106730911345147,3.7240609136911402,1
3.011495190435905,0.11639376921096733,0
4.661987396304937,1.715016581139647,0
6.9248325936598345,7.741245146173576,1
1.3382070090913822,-7.707009869,0
2.1946243818099713,-3.620157806,0
0.11617303608068841,-8.913297972,0
-0.365452606,-9.764199554,0
2.0359784113528336,-1.732493291,0
3.195433569426739,8.811100880564375,0
5.482625961047496,1.8202338123149886,1
2.972032355829879,8.053474539807773,0
5.632052568,8.404864488,1
3.0293576523923935,-2.112280646,0
3.1998955360270376,1.996821610026366,0
2.4483309924840206,4.506668662242021,0
3.8186087589914983,-0.64577048,1
5.526330378160532,5.134428472155982,1
4.248466604831909,-5.938878995,1
3.4049641084558697,4.160461407906089,0
2.5729202798204263,-5.880405808,1
1.4273624299283951,1.1182513200913675,0
1.0059099998293861,-6.127161699,0
2.616001960880502,2.246890270706036,0
2.3165652517617485,3.356424942017604,0
-1.282840663,-5.326280164,0
1.930714228355354,9.804418509807846,0
2.0430210089738052,5.292631992265322,0
2.4934357580256967,4.0486594287492945,0
1.9444618398665963,0.6812936763729454,0
2.7627404542908174,-7.333445221,1
1.2800096203268418,-4.35848487,0
3.2800343111130204,0.8475544465853808,0
3.9988264341327446,0.2014875747646805,0
3.439306002452496,8.736958283,0
2.2478773737944717,-8.1607533,0
-0.091307247,-0.33140932,0
2.4642813077420103,-2.083693898,0
3.1631729809576044,8.589055090719697,0
1.936826247,-0.026318101,1
1.0674984508979963,-3.712464702,0
3.125005508569252,9.308805603960984,0
1.8007168761452699,4.570287003357398,0
2.101615835798907,-5.140874186,0
1.6873958056401712,4.2997454705833285,0
1.8967877509345707,2.1322006077908195,0
2.8571856359126713,8.848742570302868,0
3.7719864139153145,5.972732750012476,1
2.884418966029168,-1.857807099,0
6.769595032828613,0.5866464162073175,1
1.535603246932648,-7.206707689,0
1.4040993769742003,9.397824081849567,0
3.389799227251018,9.853709873000291,0
1.0937420409271363,7.329193335386627,0
3.0274102900352924,1.2678705161708752,0
-0.11100801,-6.843708216,0
2.3457248202472396,5.067013221528976,0
-0.093660902,-4.726703235,0
0.20365702025247068,-4.975985778,0
1.3518308764784324,-6.494429714,0
3.061089752108053,8.925171005792357,0
1.720408610045038,-2.082131904,0
2.1087505252166334,-4.14711431,1
4.264572001,-9.253655902,1
4.317239433,0.7102589183974359,0
2.1194913093494074,-5.177900811,0
2.4490019832274488,4.370166096,0
2.282904773674553,-4.940430228,0
1.1173829901807346,2.783004614997626,0
3.0365452850613845,6.876470816934724,0
-1.033077484,-0.281120857,0
3.743663401550362,7.084573184,0
2.4051232307703856,2.079097813880569,0
3.4598408057977186,6.663870959462066,0
3.572989999481335,-9.029710558,1
6.781216613098639,3.9068406064282275,1
3.1506245909937682,4.160767679571791,0
4.049730252,3.8032164357298477,0
2.735762998600949,-2.950092474,1
0.063142836,-1.351912042,0
2.118285204542727,4.912902968985133,0
1.5676449239764008,-8.835007739,0
3.9302349937227303,8.441982512233363,0
2.288854779583356,4.937652256800282,0
2.383575380477388,-1.682755183,0
2.9120441056530044,0.8774086050246979,0
0.39380270957807284,-3.626982723,0
3.7286011151269367,8.881245115,0
1.265597357760524,2.792803604605343,0
2.3063603148891683,-1.033239642,1
2.3237830074557406,9.885637280569028,0
-0.637216282,-8.785415633,0
2.5914649922993944,-9.565849252,1
0.6302110308416253,-2.308524629,0
3.495819837908866,3.243456577880032,0
1.9902526154924938,-8.657119326,0
1.933417575878547,-7.753995149,0
-0.625647042,-7.677553108,0
0.7606697085135143,-9.07170074,0
-0.434638255,-1.084885033,0
3.1223370216340602,3.100684024943872,0
-0.278967532,-9.780818884,0
1.6562342309764708,6.796189735725612,0
3.967306330130751,3.392041480926828,0
2.338117058157232,-2.966926579,0
1.9018081657413184,-7.393333001,0
3.954113095452383,-5.27333201,1
2.5217027388223276,-9.598864436,1
3.697237637641634,2.5569165053159875,0
1.3144525610989848,2.209308401,0
6.166011018874428,8.653358724849657,1
4.207330931955645,3.895042084916753,0
1.8556157469646881,5.190263638949684,0
5.852915103267981,5.312084438745131,1
0.42259186442259655,-1.784573977,0
2.055661424118029,3.852700257119846,0
1.2139484093577257,-4.19485067,0
1.0732528842683347,-7.405954468,0
3.278663376288806,2.5207983309874855,0
2.670344962711659,-5.597982041,0
3.181554328464395,-9.487575505,1
1.6082411000154002,-6.247359947,0
2.508580130475548,4.854135175507739,0
1.3862682386975471,6.674562001178536,0
1.2992486082714434,-7.281326725,0
2.7626309127467867,9.515038012068338,0
4.378367066663962,-4.091167238,1
4.100279145822045,0.8252925733707457,1
5.477475205135216,7.021766745398036,1
0.1015345786027737,3.0130669467103726,0
-1.132780619,-5.200566819,0
0.22395934649910487,-8.380978756,0
1.6639582100701995,-8.882737236,0
2.8754627516111984,-0.93275305,1
4.520289063835068,8.02794387,0
0.7440141503656497,-5.993165282,0
0.5073124538112437,-6.914577576,0
-0.300018777,-0.869687546,0
4.512416114228173,5.591295070562907,1
0.47944516907399637,-0.914177493,0
2.3505919110947464,-6.188095159,0
1.255742250440442,-7.524393303,0
0.9568530493819254,-2.129603687,0
5.480330738918972,5.690328928746114,1
2.8438862762893495,7.521286313522783,0
0.8901644844543701,9.945585194623291,0
4.114365542092287,-5.292475378,1
0.3902936707212623,1.4227561595223488,0
1.3706698362113316,-7.945374916,0
2.273791864885433,0.7389611076795983,0
1.1318413999271135,-8.961978784,0
2.045732788673905,2.2338255025113956,0
1.9986700303865932,-0.797720864,0
5.874273779638115,6.391013982250797,1
4.463719202613893,-0.367320313,1
5.964807486,9.000869515840819,1
2.6559505025685337,-2.393925503,1
2.8353417118721325,7.935509929654366,0
0.6659783049027006,-7.892755514,0
2.7950469292875018,2.6241487965089085,0
2.860739078287306,-4.732003803,1
2.4910789093361974,-7.482150382,0
5.775240497688129,7.647009087851298,1
3.246588395848385,-7.411183322,1
1.1724218929005457,-8.669650055,0
3.1257815978834254,-5.121004448,0
0.3004739623545445,-8.691986453,0
1.6195663510233307,0.6739034787135427,0
5.5305662982591315,-7.923530915,1
2.0601456415248895,-6.298395752,0
2.284760939214414,6.279318558633008,0
-0.364477872,-1.250837733,0
1.1304675725502595,-0.52931555,0
1.1818967075937734,-2.464028389,0
0.5797092291773864,9.416889262656596,0
1.9003102413646769,-2.65996416,0
1.643336473204256,0.7975710101691575,0
2.083458194745859,-2.556182968,0
-0.049482039,-0.303036346,0
2.922540365,-6.98653792,1
0.237261851,-9.080126208,0
1.7141938945558626,8.468606824584704,0
0.5080293029093821,-8.375533902,0
2.590658352451304,8.430907364246703,0
2.217021661448101,-9.67369182,0
1.6168766008232307,5.336843067469243,0
0.6655084636774311,-7.571788862,1
-0.362599061,-8.330591148,0
2.261996220440115,5.781598950111647,0
1.5491270616644826,7.760866689713751,0
0.2989424803226671,-5.594522905,0
2.8140222199716347,-5.594280855,1
2.4758348799666345,2.5977592725995695,0
2.9040680783820907,2.894630181441187,0
0.7255882625056136,-8.309338344,0
2.9170142032799458,0.46532771417221674,0
0.4463626618286064,-6.381827341,0
-0.006451312,-5.417231867,0
2.829298921395155,7.131472857253762,0
3.310795196541963,5.6772735771229215,0
3.7929225355434637,0.30877232059537896,0
2.025520189,-0.494840189,0
2.5897414810730686,7.279661237535095,0
1.3153023197135738,1.5868953236615333,0
2.3101105304942657,3.290487348845687,0
3.035352193150792,4.030239849781372,0
1.520607310535349,1.9259704799740298,0
3.232190749971898,6.887314711411648,0
-0.703821896,-3.028812607,0
-0.109232027,-4.997730433,0
2.2727428591835035,2.287649676852844,0
2.237524832401286,8.420918212027235,0
4.124944969173112,1.5196270811600137,0
3.116928597898364,-3.321443587,0
0.7933351446844468,-5.424233211,0
2.0496353129873905,-9.351809883,0
3.5650446136190013,-2.695498013,1
2.822593669,9.146615729979914,0
1.201140074319714,-0.893466619,0
4.695269297448794,6.041416774684006,0
2.590858624125793,4.356194364549069,0
1.9091689946550505,-7.263008655,0
2.2875481363542884,1.461482580709827,0
2.712099860878124,4.032723957,0
1.8667590294339087,4.987565537144512,0
1.9573397132913055,7.094707144625538,0
6.499659042012001,4.330994215216732,1
1.6402332155308117,4.860675644757988,0
4.242545707928679,1.9772567068923799,1
1.9273489162729596,-3.113764647,0
1.6755060934140433,-6.966676383,0
1.4090104396734429,-6.875561566,0
2.373597140386951,-5.120589378,0
2.6806495809957287,1.7096727176195827,0
-0.605448127,-1.947817461,0
6.322978960804116,5.043169113883966,1
3.341435545074586,-6.751785513,1
1.102385203135295,-1.861916183,0
1.752113441841124,-7.940924565,1
2.047402575,3.9031302593896644,0
2.8942064089227166,5.576716905938595,0
2.8269769546804957,2.6097331288356926,0
1.687203204056646,-4.504871391,0
0.17844800302285024,-4.014214188,0
3.3578062604549057,-7.54155978,1
3.3652895759668717,-5.156319787,1
1.938523064255238,-6.316437926,0
1.7563514239188598,-2.418070275,1
4.113388185069907,9.282639064,0
3.862903397475086,2.3713757361519896,0
0.2125170425091758,6.2777199344310795,0
3.8258460154707925,7.915013017575635,1
1.9264833272304442,8.488834222797642,0
3.142744031330542,4.1551151586972335,0
2.606807431648048,-6.366212107,0
1.8224610191250425,0.39636044746453436,0
4.195476061226205,-5.326292743,1
1.6726438441754479,2.0504519114564737,0
0.18913337905552507,-8.962388228,0
-0.12645884,-7.378306201,0
3.832626736445789,-2.481199698,1
1.4217487595373703,-0.355190905,0
0.9915148238852032,9.82197766,0
0.6619571075599402,-4.764216261,0
2.1478471919995847,5.333720178487768,0
3.2304202579739503,-6.935571855,1
0.16975441049800932,-6.146732237,0
1.1902365710733924,-6.799767672,0
-0.518852628,-9.903159311,0
1.7479334811153346,-8.986739063,0
2.532767120877938,0.012323474307194715,0
1.6257628644147413,-5.024536572,1
1.893845476511681,-1.889114134,0
1.130412210040648,-4.475923956,0
3.376272877237437,1.6293805747159507,0
2.0855184877490327,-7.37844658,1
0.7428570122849081,-1.051638397,0
0.95686131,-0.910535124,0
2.422214816575277,4.470737227646435,0
7.1780776374145585,2.161679174854882,1
1.8365482618645146,-5.567807227,0
2.762614044078441,5.844898839834656,0
3.0174554530590845,-1.226472956,1
4.582833110433265,2.360019013871426,1
-0.656262158,-3.043227738,0
1.1525546454796993,2.2800723721151765,0
3.738725063460665,3.823883206508288,0
3.048601402,8.004263309,0
0.44856077994045385,-5.714293692,0
